11369702,2865,3150,2250,900,285
11370919,6618,6778,4500,2278,160
11370925,7882,8027,4500,3527,145
11374151,2140,2285,1350,935,145
11376323,3150,3435,2250,1185,285
11378551,8027,8172,4500,3672,145
11378552,8172,8317,4500,3817,145
11378553,8317,8462,4500,3962,145
11378554,8462,8607,4500,4107,145
11378555,8607,8752,4500,4252,145
11378556,5315,6618,4500,2118,429
11378557,5517,7730,4500,3230,304
11378558,5669,7882,4500,3382,304
11378559,6778,6938,4500,2438,160
11378560,8752,8897,4500,4397,145
11415473,11252,11397,13500,0,145
11415479,11397,11542,13500,0,145
11415481,11542,11687,13500,0,145
11415483,8972,9257,13500,0,285
11415903,4590,4735,3150,1585,145
11415905,4735,4880,3150,1730,145
11415906,4880,5025,3150,1875,145
11415908,5025,5170,3150,2020,145
11415911,5170,5315,3150,2165,145
11429165,2285,2430,1350,1080,145
11429166,2430,2575,1350,1225,145
11429167,2575,2720,1350,1370,145
11429176,145,430,1350,0,285
11429177,430,715,1350,0,285
11429178,715,1000,1350,0,285
11429179,1000,1285,1350,0,285
11429180,1285,1570,1350,220,285
11429181,1570,1855,1350,505,285
11429182,1855,2140,1350,790,285
11429183,0,2865,1350,1515,290
11485885,5821,6106,4500,1606,285
11485895,6938,7098,4500,2598,160
11485896,7098,7258,4500,2758,160
11485898,7258,7418,4500,2918,160
11485899,7418,7578,4500,3078,160
11485903,8897,8972,4500,4472,75
11485917,6106,6391,4500,1891,285
11486459,3720,3865,2250,1615,145
11486460,3865,4010,2250,1760,145
11486461,4010,4155,2250,1905,145
11486462,4155,4300,2250,2050,145
11486463,4300,4445,2250,2195,145
11486464,4445,4590,2250,2340,145
11486465,3435,3720,2250,1470,285
11488599,9257,9542,13500,0,285
11488600,9542,9827,13500,0,285
11488601,9827,10112,13500,0,285
11488602,10112,10397,13500,0,285
11488605,10397,10682,13500,0,285
11488606,10682,10967,13500,0,285
11490019,10967,11252,13500,0,285
