11370470,19395,19535,15750,3785,140
11372296,610,2864,1350,1514,249
11372401,1573,1680,1350,330,107
11376198,3545,4815,2250,2565,192
11376201,3641,4911,2250,2661,192
11376202,3290,5541,2250,3291,255
11376204,3114,5368,2250,3118,264
11376205,3833,5098,2250,2848,182
11376206,3924,5189,2250,2939,182
11376207,4015,5280,2250,3030,182
11376208,4612,4719,2250,2469,107
11376209,3737,5007,2250,2757,192
11376210,3375,5626,2250,3376,255
11376320,6851,7600,6750,850,182
11376333,23668,27355,18000,9355,255
11378469,12336,12476,11250,1226,140
11378587,22612,26302,18000,8302,264
11378588,23753,27440,18000,9440,255
11378590,23838,27525,18000,9525,255
11378591,23923,27610,18000,9610,255
11378592,24008,27695,18000,9695,255
11378593,22700,26390,18000,8390,264
11378594,21732,26478,18000,8478,528
11378595,22876,26566,18000,8566,264
11378596,21996,26654,18000,8654,440
11378597,22084,26742,18000,8742,440
11378598,21820,26830,18000,8830,528
11378599,23228,26918,18000,8918,264
11378600,23316,27006,18000,9006,264
11378864,23404,27094,18000,9094,264
11378865,25904,26011,18000,8011,107
11379277,14806,15845,13500,2345,264
11379278,15650,15757,13500,2257,107
11379877,1680,1787,1350,437,107
11380220,440,2696,1350,1346,255
11380363,0,2259,1350,909,264
11380367,789,2081,1350,731,182
11405727,3084,3099,1350,1749,15
11407127,3099,3114,1350,1764,15
11418637,2946,3021,1350,1671,75
11419198,3460,5711,2250,3461,255
11419298,3202,5456,2250,3206,264
11419674,4537,5786,2250,3536,150
11419894,6284,7688,6750,938,264
11420194,16109,20564,15750,4814,264
11421997,11023,13472,11250,2222,182
11422014,14616,14698,11250,3448,82
11423450,6372,7776,6750,1026,264
11424938,12476,12583,11250,1333,107
11426065,525,2781,1350,1431,255
11426066,88,2347,1350,997,264
11426067,693,1990,1350,640,192
11426068,1787,1894,1350,544,107
11426093,176,2435,1350,1085,264
11426095,264,2523,1350,1173,264
11426639,5786,5807,2250,3557,21
11428279,3021,3042,1350,1692,21
11431025,2081,2171,1350,821,90
11431031,2864,2946,1350,1596,82
11431035,16197,20652,15750,4902,264
11431036,16285,20740,15750,4990,264
11431037,16373,20828,15750,5078,264
11431039,17165,21617,15750,5867,255
11431040,17623,20021,15750,4271,182
11431047,16461,20916,15750,5166,264
11431109,9186,12690,11250,1440,321
11432574,9386,13651,11250,2401,264
11432578,9474,13739,11250,2489,264
11433849,6755,7509,6750,759,192
11433852,6460,7864,6750,1114,264
11433854,6014,6284,6750,0,270
11433856,7864,8832,9000,0,264
11433858,8213,8744,9000,0,182
11433860,7952,8920,9000,0,264
11433861,8040,9008,9000,8,264
11434200,10546,13000,11250,1750,192
11434209,10642,13096,11250,1846,192
11434210,11114,13563,11250,2313,182
11434211,9562,13827,11250,2577,264
11434212,9650,13915,11250,2665,264
11434213,9093,13381,11250,2131,372
11434214,9738,14003,11250,2753,264
11434220,9826,14091,11250,2841,264
11434221,9914,14179,11250,2929,264
11434222,12690,12797,11250,1547,107
11434224,14776,14806,11250,3556,30
11434225,10002,14267,11250,3017,264
11434226,12797,12904,11250,1654,107
11434227,10354,14616,11250,3366,255
11435497,15510,15650,13500,2150,140
11436359,3042,3063,1350,1713,21
11436360,3063,3084,1350,1734,21
11436770,352,2611,1350,1261,264
11482073,24170,26214,18000,8214,192
11482079,27852,27897,18000,9897,45
11482080,25747,27775,18000,9775,160
11482081,23492,27182,18000,9182,264
11482082,23580,27270,18000,9270,264
11484428,8128,9093,9000,93,255
11485943,5914,7413,6750,663,300
11485944,5807,7313,6750,563,321
11486387,14894,15933,13500,2433,264
11486388,14982,16021,13500,2521,264
11486390,15070,16109,13500,2609,264
11487122,10090,14355,11250,3105,264
11487312,12258,14776,11250,3526,156
11487822,10178,14443,11250,3193,264
11487823,10266,14531,11250,3281,264
11487826,10738,13192,11250,1942,192
11489679,17714,20112,15750,4362,182
11489680,17805,20203,15750,4453,182
11489704,21702,21732,15750,5982,30
11489706,16549,21004,15750,5254,264
11489707,17896,20294,15750,4544,182
11489708,16637,21092,15750,5342,264
11489709,19535,19642,15750,3892,107
11489710,17335,19738,15750,3988,192
11489719,16725,21180,15750,5430,264
11489723,16813,21268,15750,5518,264
11489724,16901,21356,15750,5606,264
11489726,17987,20385,15750,4635,182
11489824,16989,21444,15750,5694,264
11489825,17431,19834,15750,4084,192
11489828,18078,20476,15750,4726,182
11489830,17077,21532,15750,5782,264
11489854,17250,21702,15750,5952,255
11493542,10834,13288,11250,2038,192
11494478,24093,27852,18000,9852,231
11494520,26011,26118,18000,8118,107
11499229,17527,19930,15750,4180,192
