11347531,4136,4431,6750,0,295
11356788,110,248,3150,0,138
11368251,14935,15429,1350,14079,494
11369802,2790,3036,15750,0,246
11369803,1846,2082,15750,0,236
11370167,2082,2318,15750,0,236
11370547,17427,17945,15750,2195,518
11370884,2318,2554,4500,0,236
11372989,10649,11115,2250,8865,466
11372990,11115,11591,2250,9341,476
11374093,7357,7699,9000,0,342
11376541,31425,31973,13500,18473,548
11376542,34423,35251,13500,21751,828
11376546,31973,32533,13500,19033,560
11376735,4431,4726,13500,0,295
11378605,30,70,1350,0,40
11380281,2554,2790,2250,540,236
11380460,0,30,3150,0,30
11380579,70,110,3150,0,40
11381030,3036,3291,2250,1041,255
11381563,3291,3566,2250,1316,275
11381564,17945,18463,2250,16213,518
11411343,18463,18981,9000,9981,518
11411344,18981,19499,9000,10499,518
11411345,19499,20017,9000,11017,518
11411348,20017,20535,9000,11535,518
11411349,20535,21053,9000,12053,518
11411356,21053,21571,9000,12571,518
11411357,21571,22089,9000,13089,518
11411358,22089,22607,9000,13607,518
11417317,3846,4136,2250,1886,290
11417318,11591,12067,2250,9817,476
11417319,12067,12543,2250,10293,476
11417321,12543,13019,2250,10769,476
11420907,248,454,15750,0,206
11420908,9445,9827,15750,0,382
11424411,32533,33163,11250,21913,630
11424412,33163,33793,11250,22543,630
11424413,7699,8041,11250,0,342
11424415,33793,34423,11250,23173,630
11425987,6005,6343,6750,0,338
11425996,8041,8386,6750,1636,345
11426059,16917,17427,15750,1677,510
11426060,30895,31425,15750,15675,530
11426061,22607,23125,15750,7375,518
11426062,23125,23643,15750,7893,518
11426063,13019,13495,15750,0,476
11426064,13495,13971,15750,0,476
11430973,14447,14935,15750,0,488
11431184,454,686,1350,0,232
11431190,6343,6681,1350,5331,338
11433880,8386,8731,18000,0,345
11433882,9081,9445,18000,0,364
11433883,9827,10209,18000,0,382
11434338,5021,5348,6750,0,327
11434343,3566,3846,6750,0,280
11435148,686,918,6750,0,232
11437588,4726,5021,3150,1871,295
11476319,13971,14447,15750,0,476
11478284,5348,5675,13500,0,327
11482027,23643,24161,9000,15161,518
11482031,15429,15923,9000,6923,494
11484806,8731,9081,11250,0,350
11486534,16417,16917,6750,10167,500
11486535,15923,16417,6750,9667,494
11486536,24161,24679,6750,17929,518
11486541,24679,25197,6750,18447,518
11486542,25197,25715,6750,18965,518
11486543,25715,26233,6750,19483,518
11486544,26233,26751,6750,20001,518
11486935,26751,27269,6750,20519,518
11486936,27269,27787,6750,21037,518
11486937,27787,28305,6750,21555,518
11486938,28305,28823,6750,22073,518
11486939,28823,29341,6750,22591,518
11486940,29341,29859,6750,23109,518
11490482,6681,7019,9000,0,338
11490483,7019,7357,9000,0,338
11492850,918,1150,15750,0,232
11492851,1150,1382,15750,0,232
11492852,1382,1614,15750,0,232
11492853,1614,1846,15750,0,232
11492854,5675,6005,15750,0,330
11493875,10209,10649,15750,0,440
11496906,29859,30377,13500,16877,518
11496907,30377,30895,13500,17395,518
