11370470,1725,1865,15750,0,140
11372296,7886,8135,1350,6785,249
11372401,548,655,1350,0,107
11376198,5159,5351,2250,3101,192
11376201,5351,5543,2250,3293,192
11376202,8135,8390,2250,6140,255
11376204,11705,11969,2250,9719,264
11376205,2611,2793,2250,543,182
11376206,2793,2975,2250,725,182
11376207,2975,3157,2250,907,182
11376208,655,762,2250,0,107
11376209,5543,5735,2250,3485,192
11376210,8390,8645,2250,6395,255
11376320,3157,3339,6750,0,182
11376333,8645,8900,18000,0,255
11378469,1865,2005,11250,0,140
11378587,11969,12233,18000,0,264
11378588,8900,9155,18000,0,255
11378590,9155,9410,18000,0,255
11378591,9410,9665,18000,0,255
11378592,9665,9920,18000,0,255
11378593,12233,12497,18000,0,264
11378594,26841,27369,18000,9369,528
11378595,12497,12761,18000,0,264
11378596,25961,26401,18000,8401,440
11378597,26401,26841,18000,8841,440
11378598,27369,27897,18000,9897,528
11378599,12761,13025,18000,0,264
11378600,13025,13289,18000,0,264
11378864,13289,13553,18000,0,264
11378865,762,869,18000,0,107
11379277,13553,13817,13500,317,264
11379278,869,976,13500,0,107
11379877,976,1083,1350,0,107
11380220,9920,10175,1350,8825,255
11380363,13817,14081,1350,12731,264
11380367,3339,3521,1350,2171,182
11405727,0,15,1350,0,15
11407127,15,30,1350,0,15
11418637,219,294,1350,0,75
11419198,10175,10430,2250,8180,255
11419298,14081,14345,2250,12095,264
11419674,2145,2295,2250,45,150
11419894,14345,14609,6750,7859,264
11420194,14609,14873,15750,0,264
11421997,3521,3703,11250,0,182
11422014,294,376,11250,0,82
11423450,14873,15137,6750,8387,264
11424938,1083,1190,11250,0,107
11426065,10430,10685,1350,9335,255
11426066,15137,15401,1350,14051,264
11426067,5735,5927,1350,4577,192
11426068,1190,1297,1350,0,107
11426093,15401,15665,1350,14315,264
11426095,15665,15929,1350,14579,264
11426639,30,51,2250,0,21
11428279,51,72,1350,0,21
11431025,458,548,1350,0,90
11431031,376,458,1350,0,82
11431035,15929,16193,15750,443,264
11431036,16193,16457,15750,707,264
11431037,16457,16721,15750,971,264
11431039,10685,10940,15750,0,255
11431040,3703,3885,15750,0,182
11431047,16721,16985,15750,1235,264
11431109,24947,25268,11250,14018,321
11432574,16985,17249,11250,5999,264
11432578,17249,17513,11250,6263,264
11433849,5927,6119,6750,0,192
11433852,17513,17777,6750,11027,264
11433854,24377,24647,6750,17897,270
11433856,17777,18041,9000,9041,264
11433858,3885,4067,9000,0,182
11433860,18041,18305,9000,9305,264
11433861,18305,18569,9000,9569,264
11434200,6119,6311,11250,0,192
11434209,6311,6503,11250,0,192
11434210,4067,4249,11250,0,182
11434211,18569,18833,11250,7583,264
11434212,18833,19097,11250,7847,264
11434213,25589,25961,11250,14711,372
11434214,19097,19361,11250,8111,264
11434220,19361,19625,11250,8375,264
11434221,19625,19889,11250,8639,264
11434222,1297,1404,11250,0,107
11434224,114,144,11250,0,30
11434225,19889,20153,11250,8903,264
11434226,1404,1511,11250,0,107
11434227,10940,11195,11250,0,255
11435497,2005,2145,13500,0,140
11436359,72,93,1350,0,21
11436360,93,114,1350,0,21
11436770,20153,20417,1350,19067,264
11482073,6503,6695,18000,0,192
11482079,174,219,18000,0,45
11482080,2451,2611,18000,0,160
11482081,20417,20681,18000,2681,264
11482082,20681,20945,18000,2945,264
11484428,11195,11450,9000,2450,255
11485943,24647,24947,6750,18197,300
11485944,25268,25589,6750,18839,321
11486387,20945,21209,13500,7709,264
11486388,21209,21473,13500,7973,264
11486390,21473,21737,13500,8237,264
11487122,21737,22001,11250,10751,264
11487312,2295,2451,11250,0,156
11487822,22001,22265,11250,11015,264
11487823,22265,22529,11250,11279,264
11487826,6695,6887,11250,0,192
11489679,4249,4431,15750,0,182
11489680,4431,4613,15750,0,182
11489704,144,174,15750,0,30
11489706,22529,22793,15750,7043,264
11489707,4613,4795,15750,0,182
11489708,22793,23057,15750,7307,264
11489709,1511,1618,15750,0,107
11489710,6887,7079,15750,0,192
11489719,23057,23321,15750,7571,264
11489723,23321,23585,15750,7835,264
11489724,23585,23849,15750,8099,264
11489726,4795,4977,15750,0,182
11489824,23849,24113,15750,8363,264
11489825,7079,7271,15750,0,192
11489828,4977,5159,15750,0,182
11489830,24113,24377,15750,8627,264
11489854,11450,11705,15750,0,255
11493542,7271,7463,11250,0,192
11494478,7655,7886,18000,0,231
11494520,1618,1725,18000,0,107
11499229,7463,7655,15750,0,192
