11370470,13705,13845,15750,0,140
11372296,1035,1284,1350,0,249
11372401,340,447,1350,0,107
11376198,2545,2737,2250,487,192
11376201,2737,2929,2250,679,192
11376202,3568,3823,2250,1573,255
11376204,5653,5917,2250,3667,264
11376205,1817,1999,2250,0,182
11376206,1999,2181,2250,0,182
11376207,2181,2363,2250,113,182
11376208,1390,1497,2250,0,107
11376209,2929,3121,2250,871,192
11376210,3823,4078,2250,1828,255
11376320,2363,2545,6750,0,182
11376333,16865,17120,18000,0,255
11378469,9526,9666,11250,0,140
11378587,23156,23420,18000,5420,264
11378588,17120,17375,18000,0,255
11378590,17375,17630,18000,0,255
11378591,17630,17885,18000,0,255
11378592,17885,18140,18000,140,255
11378593,23420,23684,18000,5684,264
11378594,26841,27369,18000,9369,528
11378595,23684,23948,18000,5948,264
11378596,25961,26401,18000,8401,440
11378597,26401,26841,18000,8841,440
11378598,27369,27897,18000,9897,528
11378599,23948,24212,18000,6212,264
11378600,24212,24476,18000,6476,264
11378864,24476,24740,18000,6740,264
11378865,15813,15920,18000,0,107
11379277,18932,19196,13500,5696,264
11379278,11297,11404,13500,0,107
11379877,447,554,1350,0,107
11380220,1284,1817,1350,467,255
11380363,4333,4597,1350,3247,264
11380367,661,843,1350,0,182
11405727,0,15,1350,0,15
11407127,15,30,1350,0,15
11418637,93,168,1350,0,75
11419198,4078,4333,2250,2083,255
11419298,5917,6181,2250,3931,264
11419674,1497,1647,2250,0,150
11419894,6181,6445,6750,0,264
11420194,19988,20252,15750,4502,264
11421997,9822,10004,11250,0,182
11422014,9123,9205,11250,0,82
11423450,6445,6709,6750,0,264
11424938,9205,9312,11250,0,107
11426065,3313,3568,1350,2218,255
11426066,4597,4861,1350,3511,264
11426067,843,1035,1350,0,192
11426068,554,661,1350,0,107
11426093,4861,5125,1350,3775,264
11426095,5125,5389,1350,4039,264
11426639,1369,1390,2250,0,21
11428279,30,51,1350,0,21
11431025,250,340,1350,0,90
11431031,168,250,1350,0,82
11431035,20252,20516,15750,4766,264
11431036,20516,20780,15750,5030,264
11431037,20780,21044,15750,5294,264
11431039,15513,15768,15750,18,255
11431040,13845,14027,15750,0,182
11431047,21044,21308,15750,5558,264
11431109,25268,25589,11250,14339,321
11432574,11209,11720,11250,470,264
11432578,11720,11984,11250,734,264
11433849,3121,3313,6750,0,192
11433852,6709,6973,6750,223,264
11433854,8202,8472,6750,1722,270
11433856,7410,7674,9000,0,264
11433858,6973,7155,9000,0,182
11433860,7674,7938,9000,0,264
11433861,7938,8202,9000,0,264
11434200,10186,10378,11250,0,192
11434209,10378,10570,11250,0,192
11434210,10004,10186,11250,0,182
11434211,11984,12248,11250,998,264
11434212,12248,12512,11250,1262,264
11434213,25589,25961,11250,14711,372
11434214,12512,12776,11250,1526,264
11434220,12776,13040,11250,1790,264
11434221,13040,13304,11250,2054,264
11434222,9312,9419,11250,0,107
11434224,9093,9123,11250,0,30
11434225,13304,13568,11250,2318,264
11434226,9419,9526,11250,0,107
11434227,10954,11209,11250,0,255
11435497,11404,11544,13500,0,140
11436359,51,72,1350,0,21
11436360,72,93,1350,0,21
11436770,5389,5653,1350,4303,264
11482073,16187,16379,18000,0,192
11482079,15768,15813,18000,0,45
11482080,16027,16187,18000,0,160
11482081,24740,25004,18000,7004,264
11482082,25004,25268,18000,7268,264
11484428,7155,7410,9000,0,255
11485943,8472,8772,6750,2022,300
11485944,8772,9093,6750,2343,321
11486387,19196,19460,13500,5960,264
11486388,19460,19724,13500,6224,264
11486390,19724,19988,13500,6488,264
11487122,18140,18404,11250,7154,264
11487312,9666,9822,11250,0,156
11487822,18404,18668,11250,7418,264
11487823,18668,18932,11250,7682,264
11487826,10570,10762,11250,0,192
11489679,14027,14209,15750,0,182
11489680,14209,14391,15750,0,182
11489704,13568,13598,15750,0,30
11489706,21308,21572,15750,5822,264
11489707,14391,14573,15750,0,182
11489708,21572,21836,15750,6086,264
11489709,13598,13705,15750,0,107
11489710,14937,15129,15750,0,192
11489719,21836,22100,15750,6350,264
11489723,22100,22364,15750,6614,264
11489724,22364,22628,15750,6878,264
11489726,14573,14755,15750,0,182
11489824,22628,22892,15750,7142,264
11489825,15129,15321,15750,0,192
11489828,14755,14937,15750,0,182
11489830,22892,23156,15750,7406,264
11489854,16610,16865,15750,1115,255
11493542,10762,10954,11250,0,192
11494478,16379,16610,18000,0,231
11494520,15920,16027,18000,0,107
11499229,15321,15513,15750,0,192
