11369676,20785,21076,15750,5326,291
11369731,21076,21376,15750,5626,300
11370645,3225,3340,4500,0,115
11370654,3869,4121,4500,0,252
11371431,1036,1184,2250,0,148
11371820,2890,3225,3150,75,335
11372266,198,484,1350,0,286
11372286,22900,23208,13500,9708,308
11372287,23208,23516,13500,10016,308
11372288,23516,23824,13500,10324,308
11372290,23824,24132,13500,10632,308
11372291,24132,24440,13500,10940,308
11372292,32183,32609,13500,19109,426
11372293,24440,24748,13500,11248,308
11372294,24748,25056,13500,11556,308
11372295,25056,25364,13500,11864,308
11372302,1730,1970,3150,0,240
11372310,1334,1504,3150,0,170
11372630,0,198,1350,0,198
11372993,5385,5691,4500,1191,306
11372996,5691,5999,4500,1499,308
11374291,15144,15396,13500,1896,252
11374513,11351,11441,13500,0,90
11375210,26596,26904,18000,8904,308
11375212,15774,15864,18000,0,90
11375217,21676,21976,18000,3976,300
11375218,17535,17761,18000,0,226
11375220,17761,17987,18000,0,226
11378891,4821,5101,4500,601,280
11414927,814,904,2250,0,90
11414932,1184,1334,2250,0,150
11414937,904,1036,2250,0,132
11415099,16105,16303,18000,0,198
11415105,16303,16501,18000,0,198
11415107,16501,16699,18000,0,198
11415108,16699,16897,18000,0,198
11415109,16897,17105,18000,0,208
11415110,17105,17313,18000,0,208
11415417,3340,3490,4500,0,150
11415423,3643,3869,4500,0,226
11415434,6344,6743,4500,2243,399
11415452,4121,4373,4500,0,252
11415460,5999,6344,4500,1844,345
11415461,4373,4625,4500,125,252
11415531,32609,33035,18000,15035,426
11415533,15864,15979,18000,0,115
11415534,26904,27212,18000,9212,308
11415541,27212,27520,18000,9520,308
11415543,27520,27828,18000,9828,308
11419187,1504,1730,3150,0,226
11425917,8333,8641,9000,0,308
11425918,8641,8949,9000,0,308
11425927,8949,9347,9000,347,308
11425932,21976,22284,9000,13284,308
11425984,18465,18717,15750,2967,252
11425985,18717,18969,15750,3219,252
11425986,18969,19221,15750,3471,252
11426725,12878,13130,11250,1880,252
11429443,31832,32183,13500,18683,351
12000002,11441,11531,13500,0,90
11429452,13634,13884,15750,0,250
11429554,15396,15648,13500,2148,252
11429557,15648,16105,13500,2605,252
11429713,11711,11937,13500,0,226
11429715,11937,12163,13500,0,226
11430970,25364,25672,13500,12172,308
11431583,27828,28136,18000,10136,308
11431584,28136,28444,18000,10444,308
11431585,28444,28752,18000,10752,308
11431586,28752,29060,18000,11060,308
11431587,29060,29368,18000,11368,308
11433279,25672,25980,13500,12480,308
11433280,25980,26288,13500,12788,308
11433285,26288,26596,13500,13096,308
11434328,2274,2582,3150,0,308
11434333,2582,2890,3150,0,308
11435689,19221,19477,13500,5977,256
11436442,484,814,1350,0,330
11461327,6743,6951,9000,0,208
11467145,19477,19733,15750,3983,256
11467148,19733,19989,15750,4239,256
11467243,20501,20785,15750,5035,284
11467247,21376,21676,15750,5926,300
11476279,1970,2274,3150,0,304
11481462,12635,12878,11250,1628,243
11481501,5101,5385,6750,0,284
11485049,19989,20245,18000,2245,256
11485050,20245,20501,18000,2501,256
11485110,18213,18465,13500,4965,252
11485111,11531,11711,13500,0,180
11485113,12163,12399,13500,0,236
11485118,12399,12635,13500,0,236
11485143,29368,29676,18000,11676,308
11485144,29676,29984,18000,11984,308
11485145,29984,30292,18000,12292,308
11485146,30292,30600,18000,12600,308
11485149,30600,30908,18000,12908,308
11485150,30908,31216,18000,13216,308
11485154,31216,31524,18000,13524,308
11485155,31524,31832,18000,13832,308
11485158,6951,7177,9000,0,226
11485160,7177,7403,9000,0,226
11485161,7403,7629,9000,0,226
11485163,7629,7855,9000,0,226
11485164,7855,8081,9000,0,226
11485173,13130,13382,11250,2132,252
11485175,9103,9193,11250,0,90
11485177,13382,13634,11250,2384,252
11485179,13884,14136,11250,2886,252
11485180,14136,14388,11250,3138,252
11485185,14388,14640,11250,3390,252
11487293,3490,3643,4500,0,153
11490009,14640,14892,11250,3642,252
11490010,14892,15144,11250,3894,252
11490018,8081,8333,9000,0,252
11492816,22284,22592,11250,11342,308
11492818,22592,22900,11250,11650,308
11492835,9543,9769,11250,0,226
11492836,9769,9995,11250,0,226
11492837,9995,10221,11250,0,226
11492838,10221,10447,11250,0,226
11492839,10447,10673,11250,0,226
11492840,9347,9543,11250,0,196
11492841,4625,4821,6750,0,196
11492842,10673,10899,11250,0,226
11492843,10899,11125,11250,0,226
11492844,11125,11351,11250,101,226
11492856,17313,17535,18000,0,222
11496870,17987,18213,18000,213,226
