11370470,16109,16249,15750,499,140
11372296,0,249,1350,0,249
11372401,249,356,1350,0,107
11376198,3114,3306,2250,1056,192
11376201,3306,3498,2250,1248,192
11376202,3498,3753,2250,1503,255
11376204,3753,4017,2250,1767,264
11376205,4017,4199,2250,1949,182
11376206,4199,4381,2250,2131,182
11376207,4381,4563,2250,2313,182
11376208,4563,4670,2250,2420,107
11376209,4670,4862,2250,2612,192
11376210,4862,5117,2250,2867,255
11376320,5807,5989,6750,0,182
11376333,21732,21987,18000,3987,255
11378469,9093,9233,11250,0,140
11378587,21987,22251,18000,4251,264
11378588,22251,22506,18000,4506,255
11378590,22506,22761,18000,4761,255
11378591,22761,23016,18000,5016,255
11378592,23016,23271,18000,5271,255
11378593,23271,23535,18000,5535,264
11378594,23535,24063,18000,6063,528
11378595,24063,24327,18000,6327,264
11378596,24327,24767,18000,6767,440
11378597,24767,25207,18000,7207,440
11378598,25207,25735,18000,7735,528
11378599,25735,25999,18000,7999,264
11378600,25999,26263,18000,8263,264
11378864,26263,26527,18000,8527,264
11378865,26527,26634,18000,8634,107
11379277,14806,15070,13500,1570,264
11379278,15070,15177,13500,1677,107
11379877,356,463,1350,0,107
11380220,463,718,1350,0,255
11380363,718,982,1350,0,264
11380367,982,1164,1350,0,182
11405727,1164,1179,1350,0,15
11407127,1179,1194,1350,0,15
11418637,1194,1269,1350,0,75
11419198,5117,5372,2250,3122,255
11419298,5372,5636,2250,3386,264
11419674,5636,5786,2250,3536,150
11419894,5989,6253,6750,0,264
11420194,16249,16513,15750,763,264
11421997,9233,9415,11250,0,182
11422014,9415,9497,11250,0,82
11423450,6253,6517,6750,0,264
11424938,9497,9604,11250,0,107
11426065,1269,1524,1350,174,255
11426066,1524,1788,1350,438,264
11426067,1788,1980,1350,630,192
11426068,1980,2087,1350,737,107
11426093,2087,2351,1350,1001,264
11426095,2351,2615,1350,1265,264
11426639,5786,5807,2250,3557,21
11428279,2615,2636,1350,1286,21
11431025,2636,2726,1350,1376,90
11431031,2726,2808,1350,1458,82
11431035,16513,16777,15750,1027,264
11431036,16777,17041,15750,1291,264
11431037,17041,17305,15750,1555,264
11431039,17305,17560,15750,1810,255
11431040,17560,17742,15750,1992,182
11431047,17742,18006,15750,2256,264
11431109,9604,9925,11250,0,321
11432574,9925,10189,11250,0,264
11432578,10189,10453,11250,0,264
11433849,6517,6709,6750,0,192
11433852,6709,6973,6750,223,264
11433854,6973,7243,6750,493,270
11433856,7864,8128,9000,0,264
11433858,8128,8310,9000,0,182
11433860,8310,8574,9000,0,264
11433861,8574,8838,9000,0,264
11434200,10453,10645,11250,0,192
11434209,10645,10837,11250,0,192
11434210,10837,11019,11250,0,182
11434211,11019,11283,11250,33,264
11434212,11283,11547,11250,297,264
11434213,11547,11919,11250,669,372
11434214,11919,12183,11250,933,264
11434220,12183,12447,11250,1197,264
11434221,12447,12711,11250,1461,264
11434222,12711,12818,11250,1568,107
11434224,12818,12848,11250,1598,30
11434225,12848,13112,11250,1862,264
11434226,13112,13219,11250,1969,107
11434227,13219,13474,11250,2224,255
11435497,15177,15317,13500,1817,140
11436359,2808,2829,1350,1479,21
11436360,2829,2850,1350,1500,21
11436770,2850,3114,1350,1764,264
11482073,26634,26826,18000,8826,192
11482079,26826,26871,18000,8871,45
11482080,26871,27031,18000,9031,160
11482081,27031,27295,18000,9295,264
11482082,27295,27559,18000,9559,264
11484428,8838,9093,9000,93,255
11485943,7243,7543,6750,793,300
11485944,7543,7864,6750,1114,321
11486387,15317,15581,13500,2081,264
11486388,15581,15845,13500,2345,264
11486390,15845,16109,13500,2609,264
11487122,13474,13738,11250,2488,264
11487312,13738,13894,11250,2644,156
11487822,13894,14158,11250,2908,264
11487823,14158,14422,11250,3172,264
11487826,14422,14614,11250,3364,192
11489679,18006,18188,15750,2438,182
11489680,18188,18370,15750,2620,182
11489704,18370,18400,15750,2650,30
11489706,18400,18664,15750,2914,264
11489707,18664,18846,15750,3096,182
11489708,18846,19110,15750,3360,264
11489709,19110,19217,15750,3467,107
11489710,19217,19409,15750,3659,192
11489719,19409,19673,15750,3923,264
11489723,19673,19937,15750,4187,264
11489724,19937,20201,15750,4451,264
11489726,20201,20383,15750,4633,182
11489824,20383,20647,15750,4897,264
11489825,20647,20839,15750,5089,192
11489828,20839,21021,15750,5271,182
11489830,21021,21285,15750,5535,264
11489854,21285,21540,15750,5790,255
11493542,14614,14806,11250,3556,192
11494478,27559,27790,18000,9790,231
11494520,27790,27897,18000,9897,107
11499229,21540,21732,15750,5982,192
