11347531,5787,6082,6750,0,295
11356788,5048,5186,3150,2036,138
11368251,0,494,1350,0,494
11369802,26646,26892,15750,11142,246
11369803,26892,27128,15750,11378,236
11370167,27128,27364,15750,11614,236
11370547,27364,27882,15750,12132,518
11370884,5551,5787,4500,1287,236
11372989,1104,1570,2250,0,466
11372990,1570,2046,2250,0,476
11374093,14296,14638,9000,5638,342
11376541,23052,23600,13500,10100,548
11376542,23600,24428,13500,10928,828
11376546,24428,24988,13500,11488,560
11376735,24988,25283,13500,11783,295
11378605,494,534,1350,0,40
11380281,2046,2282,2250,32,236
11380460,5186,5216,3150,2066,30
11380579,5216,5256,3150,2106,40
11381030,2282,2537,2250,287,255
11381563,2537,2812,2250,562,275
11381564,2812,3330,2250,1080,518
11411343,14638,15156,9000,6156,518
11411344,15156,15674,9000,6674,518
11411345,15674,16192,9000,7192,518
11411348,16192,16710,9000,7710,518
11411349,16710,17228,9000,8228,518
11411356,17228,17746,9000,8746,518
11411357,17746,18264,9000,9264,518
11411358,18264,18782,9000,9782,518
11417317,3330,3620,2250,1370,290
11417318,3620,4096,2250,1846,476
11417319,4096,4572,2250,2322,476
11417321,4572,5048,2250,2798,476
11420907,27882,28088,15750,12338,206
11420908,28088,28470,15750,12720,382
11424411,20470,21100,11250,9850,630
11424412,21100,21730,11250,10480,630
11424413,21730,22072,11250,10822,342
11424415,22072,22702,11250,11452,630
11425987,6082,6420,6750,0,338
11425996,6420,6765,6750,15,345
11426059,28470,28980,15750,13230,510
11426060,28980,29510,15750,13760,530
11426061,29510,30028,15750,14278,518
11426062,30028,30546,15750,14796,518
11426063,30546,31022,15750,15272,476
11426064,31022,31498,15750,15748,476
11430973,31498,31986,15750,16236,488
11431184,534,766,1350,0,232
11431190,766,1104,1350,0,338
11433880,34160,34505,18000,16505,345
11433882,34505,34869,18000,16869,364
11433883,34869,35251,18000,17251,382
11434338,6765,7092,6750,342,327
11434343,7092,7372,6750,622,280
11435148,7372,7604,6750,854,232
11437588,5256,5551,3150,2401,295
11476319,31986,32462,15750,16712,476
11478284,25283,25610,13500,12110,327
11482027,18782,19300,9000,10300,518
11482031,19300,19794,9000,10794,494
11484806,22702,23052,11250,11802,350
11486534,7604,8104,6750,1354,500
11486535,8104,8598,6750,1848,494
11486536,8598,9116,6750,2366,518
11486541,9116,9634,6750,2884,518
11486542,9634,10152,6750,3402,518
11486543,10152,10670,6750,3920,518
11486544,10670,11188,6750,4438,518
11486935,11188,11706,6750,4956,518
11486936,11706,12224,6750,5474,518
11486937,12224,12742,6750,5992,518
11486938,12742,13260,6750,6510,518
11486939,13260,13778,6750,7028,518
11486940,13778,14296,6750,7546,518
11490482,19794,20132,9000,11132,338
11490483,20132,20470,9000,11470,338
11492850,32462,32694,15750,16944,232
11492851,32694,32926,15750,17176,232
11492852,32926,33158,15750,17408,232
11492853,33158,33390,15750,17640,232
11492854,33390,33720,15750,17970,330
11493875,33720,34160,15750,18410,440
11496906,25610,26128,13500,12628,518
11496907,26128,26646,13500,13146,518
